X,Y,OBJECTID,NCESID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,POPULATION,COUNTY,COUNTYFIPS,LATITUDE,LONGITUDE,LEVEL_,ENROLLMENT,ST_GRADE,END_GRADE,FT_TEACHER
-87.66568244,41.69218689,2043,1.70993E+11,MORGAN PARK HIGH SCHOOL,1744 W PRYOR AVE,CHICAGO,IL,60643,3497,1506,COOK,17031,41.69218689,-87.66568244,3,1425,7,12,81
-87.68319075,41.89197396,2084,1.70993E+11,MITCHELL ELEM SCHOOL,2233 W OHIO ST,CHICAGO,IL,60612,1519,377,COOK,17031,41.89197396,-87.68319075,1,357,PK,8,20
-87.68657554,41.8747468,2085,1.70993E+11,UNO ACADEMY CHARTER SCHOOLS,954 W WASHINGTON BLVD FL 3,CHICAGO,IL,60607,2224,8326,COOK,17031,41.8747468,-87.68657554,4,7923,KG,12,403
-87.55746251,41.73430344,2086,1.70993E+11,BOWEN HIGH SCHOOL,2710 E 89TH ST,CHICAGO,IL,60617,3192,399,COOK,17031,41.73430344,-87.55746251,3,368,9,12,31
-87.697293,41.7743824,2246,1.70993E+11,MARQUETTE ELEM SCHOOL,6550 S RICHMOND ST,CHICAGO,IL,60629,2821,1290,COOK,17031,41.7743824,-87.697293,1,1230,PK,8,60
-87.75269414,41.87255826,2412,1.70993E+11,CLARK ACAD PREP MAGNET HIGH SCHL,5101 W HARRISON ST,CHICAGO,IL,60644,5102,529,COOK,17031,41.87255826,-87.75269414,3,502,7,12,27
-87.69431113,41.82319734,2492,1.70993E+11,CALMECA ACAD ELEM SCHOOL,3456 W 38TH ST,CHICAGO,IL,60632,3304,846,COOK,17031,41.82319734,-87.69431113,1,802,PK,8,44
-87.71732869,41.69002297,2604,1.70993E+11,CHICAGO HS FOR AGRICULT SCIENCES,3857 W 111TH ST,CHICAGO,IL,60655,4009,730,COOK,17031,41.69002297,-87.71732869,3,687,9,12,43
-87.70237328,41.94024756,2771,1.70993E+11,LINNE ELEM SCHOOL,3221 N SACRAMENTO AVE,CHICAGO,IL,60618,5825,667,COOK,17031,41.94024756,-87.70237328,1,629,PK,8,38
-87.75974208,41.89364625,6008,1.70993E+11,HOWE ELEM SCHOOL,720 N LOREL AVE,CHICAGO,IL,60644,1666,618,COOK,17031,41.89364625,-87.75974208,1,581,PK,8,37
-87.58726912,41.78210956,6365,1.70993E+11,HYDE PARK ACADEMY HIGH SCHOOL,6220 S STONY ISLAND AVE,CHICAGO,IL,60637,2998,948,COOK,17031,41.78210956,-87.58726912,3,892,9,12,56
-87.77880988,41.98410603,6644,1.70993E+11,HITCH ELEM SCHOOL,5625 N MCVICKER AVE,CHICAGO,IL,60646,6102,588,COOK,17031,41.98410603,-87.77880988,1,559,PK,8,29
-87.70229811,41.87410718,6645,1.70993E+11,JENSEN ELEM SCHOLASTIC ACADEMY,3030 W HARRISON ST,CHICAGO,IL,60612,3343,492,COOK,17031,41.87410718,-87.70229811,1,467,PK,8,25
-87.57506532,41.74869119,6646,1.70993E+11,MANN ELEM SCHOOL,8050 S CHAPPEL AVE,CHICAGO,IL,60617,1091,401,COOK,17031,41.74869119,-87.57506532,1,384,PK,8,17
-87.64387859,41.51410836,6765,1.70642E+11,DIST 206 ALTERNATIVE HIGH SCHOOL,100 W 10TH ST,CHICAGO HEIGHTS,IL,60411,2002,64,COOK,17031,41.51410836,-87.6438786,3,56,9,12,8
-87.62716992,41.83142204,1048,1.70993E+11,YOUTH CONNECTIONS CHARTER HS,10 W 35TH ST,CHICAGO,IL,60616,3717,4112,COOK,17031,41.83142204,-87.62716992,3,3906,10,12,206
-87.62911694,41.70552761,1129,1.70993E+11,HUGHES L ELEM SCHOOL,240 W 104TH ST,CHICAGO,IL,60628,2510,575,COOK,17031,41.70552761,-87.62911694,1,538,PK,8,37
-87.68571853,41.68864759,1484,1.70993E+11,VICK EARLY CHILDHOOD & FAMILY CTR,2554 W 113TH ST,CHICAGO,IL,60655,1430,334,COOK,17031,41.68864759,-87.68571853,1,312,PK,PK,22
-87.644504,41.90518349,1531,1.70993E+11,SKINNER NORTH ELEM SCH,640 W SCOTT ST,CHICAGO,IL,60610,1093,442,COOK,17031,41.90518349,-87.644504,1,418,KG,7,24
-87.64231481,41.7959816,1645,1.70993E+11,DEWEY ELEM ACADEMY OF FINE ARTS,5415 S UNION AVE,CHICAGO,IL,60609,5244,382,COOK,17031,41.7959816,-87.64231481,1,363,PK,8,19
-87.67112202,41.88295401,1766,1.70993E+11,BROWN  W ELEM SCHOOL,54 N HERMITAGE AVE,CHICAGO,IL,60612,2631,260,COOK,17031,41.88295401,-87.67112203,1,243,PK,8,17
-87.64943856,41.96016192,13127,1.70993E+11,BRENNEMANN ELEM SCHOOL,4251 N CLARENDON AVE,CHICAGO,IL,60613,1523,519,COOK,17031,41.96016192,-87.64943856,1,486,PK,8,33
-87.6585,41.89392837,13284,1.70993E+11,OGDEN INT HIGH SCHOOL,1250 W ERIE ST,CHICAGO,IL,60642,5714,845,COOK,17031,41.89392837,-87.6585,4,748,6,12,97
-87.72258805,41.9213674,13726,1.70993E+11,MOZART ELEM SCHOOL,2200 N HAMLIN AVE,CHICAGO,IL,60647,2222,813,COOK,17031,41.9213674,-87.72258805,1,769,PK,8,44
-87.69621362,41.85257502,13846,1.70993E+11,HAMMOND ELEM SCHOOL,2819 W 21ST PL,CHICAGO,IL,60623,3503,523,COOK,17031,41.85257502,-87.69621362,1,492,PK,8,31
-87.7236832,41.96377328,13965,1.70993E+11,HAUGAN ELEM SCHOOL,4540 N HAMLIN AVE,CHICAGO,IL,60625,5928,1203,COOK,17031,41.96377328,-87.7236832,1,1139,PK,6,64
-87.7190023,41.92943127,14206,1.70993E+11,MONROE ELEM SCHOOL,3651 W SCHUBERT AVE,CHICAGO,IL,60647,1157,1008,COOK,17031,41.92943127,-87.7190023,1,953,PK,8,55
-87.55974414,41.74244066,14323,1.70993E+11,GREAT LAKES ACADEMY CHARTER ES,8401 S SAGINAW AVE,CHICAGO,IL,60617,2029,133,COOK,17031,41.74244066,-87.55974414,1,125,KG,1,8
-87.63906535,41.71566004,14367,1.70993E+11,EVERS ELEM SCHOOL,9811 S LOWE AVE,CHICAGO,IL,60628,1014,378,COOK,17031,41.71566004,-87.63906535,1,358,PK,8,20
-87.7186579,41.87049583,14882,1.70993E+11,GREGORY MATH & SCI ELEM ACADEMY,3715 W POLK ST,CHICAGO,IL,60624,4016,435,COOK,17031,41.87049583,-87.7186579,1,410,PK,8,25
-87.66496105,41.95091548,126,1.70993E+11,BLAINE ELEM SCHOOL,1420 W GRACE ST,CHICAGO,IL,60613,2802,934,COOK,17031,41.95091548,-87.66496105,1,891,PK,8,43
-87.58965504,41.8034071,127,1.70993E+11,KENWOOD ACADEMY HIGH SCHOOL,5015 S BLACKSTONE AVE,CHICAGO,IL,60615,3086,1850,COOK,17031,41.8034071,-87.58965504,3,1749,7,12,101
-87.59826262,41.77828541,247,1.70993E+11,WADSWORTH ELEM SCHOOL,6650 S ELLIS AVE,CHICAGO,IL,60637,4216,568,COOK,17031,41.77828541,-87.59826263,1,537,PK,8,31
-87.70482178,41.8891764,446,1.70993E+11,MORTON ELEM CAREER ACADEMY,431 N TROY ST,CHICAGO,IL,60612,1713,413,COOK,17031,41.8891764,-87.70482178,1,389,PK,8,24
-87.59239987,41.79832772,567,1.70993E+11,MURRAY ELEM LANGUAGE ACADEMY,5335 S KENWOOD AVE,CHICAGO,IL,60615,5393,559,COOK,17031,41.79832772,-87.59239987,1,530,KG,8,29
-87.6684834,41.86447671,651,1.70993E+11,SIMPSON ACAD HS FOR YOUNG WOMEN,1321 S PAULINA ST,CHICAGO,IL,60608,1221,82,COOK,17031,41.86447671,-87.6684834,3,70,8,12,12
-87.65505144,41.68424356,845,1.70993E+11,WHISTLER ELEM SCHOOL,11533 S ADA ST,CHICAGO,IL,60643,5198,306,COOK,17031,41.68424356,-87.65505144,1,288,PK,8,18
-87.68155768,41.77778855,846,1.70993E+11,CLAREMONT ACADEMY ELEM SCHOOL,2300 W 64TH ST,CHICAGO,IL,60636,2458,532,COOK,17031,41.77778855,-87.68155768,1,500,PK,8,32
-87.65346087,41.69469214,926,1.70993E+11,FOUNDATIONS COLLEGE PREP CHARTER,1233 W 109TH PL,CHICAGO,IL,60643,3706,118,COOK,17031,41.69469214,-87.65346087,2,110,6,7,8
-87.65961285,41.86311687,5049,1.70993E+11,AIR FORCE ACAD HIGH SCHOOL,3630 S WELLS ST,CHICAGO,IL,60609,1833,392,COOK,17031,41.86311687,-87.65961285,3,370,9,12,22
-87.70953938,41.97078278,5324,1.70993E+11,ALBANY PARK MULTICULTURAL ELEM,4929 N SAWYER AVE,CHICAGO,IL,60625,5008,283,COOK,17031,41.97078278,-87.70953938,2,269,7,8,14
-87.68598631,41.90260146,5764,1.70993E+11,CLEMENTE COMMUNITY ACADEMY HS,1147 N WESTERN AVE,CHICAGO,IL,60622,2931,768,COOK,17031,41.90260146,-87.68598631,3,723,9,12,45
-87.71630427,41.87589102,5806,1.70993E+11,ERICSON ELEM SCHOLASTIC ACADEMY,3600 W 5TH AVE,CHICAGO,IL,60624,3162,481,COOK,17031,41.87589102,-87.71630427,1,456,PK,8,25
-87.63514235,41.84352604,7367,1.70993E+11,WARD  J ELEM SCHOOL,2701 S SHIELDS AVE,CHICAGO,IL,60616,2624,542,COOK,17031,41.84352604,-87.63514235,1,512,PK,8,30
-87.64014938,41.90796931,7448,1.70993E+11,MANIERRE ELEM SCHOOL,1420 N HUDSON AVE,CHICAGO,IL,60610,1124,379,COOK,17031,41.90796931,-87.64014938,1,351,PK,8,28
-87.71314299,41.91263305,7604,1.70993E+11,STOWE ELEM SCHOOL,3444 W WABANSIA AVE,CHICAGO,IL,60647,4813,809,COOK,17031,41.91263305,-87.71314299,1,761,PK,8,48
-87.66677346,41.98909358,7681,1.70993E+11,SENN HIGH SCHOOL,5900 N GLENWOOD AVE,CHICAGO,IL,60660,3312,1360,COOK,17031,41.98909358,-87.66677346,3,1279,9,12,81
-87.66843611,41.73868198,7925,1.70993E+11,FOSTER PARK ELEM SCHOOL,8530 S WOOD ST,CHICAGO,IL,60620,4734,374,COOK,17031,41.73868198,-87.66843611,1,351,PK,8,23
-87.73219436,41.84549418,12125,1.70993E+11,CORKERY ELEM SCHOOL,2510 S KILDARE AVE,CHICAGO,IL,60623,3660,618,COOK,17031,41.84549418,-87.73219436,1,584,PK,8,34
-87.69069137,41.79412359,12126,1.70993E+11,TALMAN ELEM SCHOOL,5450 S TALMAN AVE,CHICAGO,IL,60632,1520,461,COOK,17031,41.79412359,-87.69069137,1,436,PK,8,25
-87.63241169,41.75748959,12164,1.70993E+11,HARVARD ELEM SCHOOL,7525 S HARVARD AVE,CHICAGO,IL,60620,1616,484,COOK,17031,41.75748959,-87.63241169,1,459,PK,8,25
-88.20149873,41.8734113,12366,1.74155E+11,WEST CHICAGO MIDDLE SCHOOL,238 E HAZEL ST,WEST CHICAGO,IL,60185,3512,1384,DUPAGE,17043,41.8734113,-88.20149873,2,1292,6,8,92
-87.76250362,41.92331194,12762,1.70993E+11,PRIETO MATH-SCIENCE ELEM SCH,2231 N CENTRAL AVE,CHICAGO,IL,60639,2956,1077,COOK,17031,41.92331194,-87.76250362,1,1017,PK,8,60
-87.76114433,41.99941443,16084,1.70993E+11,EDGEBROOK ELEM SCHOOL,6525 N HIAWATHA AVE,CHICAGO,IL,60646,2938,537,COOK,17031,41.99941443,-87.76114433,1,511,KG,8,26
-87.65045024,41.80004191,16603,1.70993E+11,SHERMAN ELEM SCHOOL,1000 W 52ND ST,CHICAGO,IL,60609,6012,370,COOK,17031,41.80004191,-87.65045024,1,356,PK,8,14
-87.6453544,41.91934677,16643,1.70993E+11,LINCOLN PARK HIGH SCHOOL,2001 N ORCHARD ST,CHICAGO,IL,60614,4404,2386,COOK,17031,41.91934677,-87.64535441,3,2261,9,12,125
-87.66763769,41.82894755,16644,1.70993E+11,EVERGREEN ACADEMY ELEM SCHOOL,3537 S PAULINA ST,CHICAGO,IL,60609,1229,389,COOK,17031,41.82894755,-87.66763769,2,365,6,8,24
-87.62551269,41.80225397,16724,1.70993E+11,ATTUCKS ELEM SCHOOL,5055 S STATE ST,CHICAGO,IL,60609,5329,142,COOK,17031,41.80225397,-87.62551269,1,133,2,8,9
-87.67671876,41.96846987,16845,1.70993E+11,MCPHERSON ELEM SCHOOL,4728 N WOLCOTT AVE,CHICAGO,IL,60640,4364,825,COOK,17031,41.96846987,-87.67671877,1,770,PK,8,55
-87.66490022,41.90910528,16966,1.70993E+11,LOZANO ELEM BILINGUAL & INTL CTR,1501 N GREENVIEW AVE,CHICAGO,IL,60642,2355,280,COOK,17031,41.90910528,-87.66490022,1,261,PK,8,19
-87.60030709,41.76449205,9205,1.70993E+11,REVERE ELEM SCHOOL,1010 E 72ND ST,CHICAGO,IL,60619,1398,299,COOK,17031,41.76449205,-87.60030709,1,283,PK,8,16
-87.65375296,41.69197518,9524,1.70993E+11,CHICAGO EXCEL ACADEMY HS,1269 W 111TH ST,CHICAGO,IL,60643,NOT AVAILABLE,382,COOK,17031,41.69197518,-87.65375296,3,370,9,12,12
-87.71039364,41.97094174,9562,1.70993E+11,HIBBARD ELEM SCHOOL,3244 W AINSLIE ST,CHICAGO,IL,60625,5018,1217,COOK,17031,41.97094174,-87.71039364,1,1150,PK,6,67
-87.59432354,41.80484336,9563,1.70993E+11,SHOESMITH ELEM SCHOOL,1330 E 50TH ST,CHICAGO,IL,60615,2992,359,COOK,17031,41.80484336,-87.59432354,1,341,KG,6,18
-87.62656087,41.73913708,9564,1.70993E+11,HORIZON SCI ACADEMY - CHATHAM CHARTER,8522 S LAFAYETTE AVE,CHICAGO,IL,60620,1308,-999,COOK,17031,41.73913708,-87.62656087,1,-1,KG,8,-1
-87.81077675,42.00464817,9724,1.70993E+11,EBINGER ELEM SCHOOL,7350 W PRATT AVE,CHICAGO,IL,60631,1121,744,COOK,17031,42.00464817,-87.81077675,1,709,KG,8,35
-87.69255798,41.86038273,9725,1.70993E+11,PLAMONDON ELEM SCHOOL,2642 W 15TH PL,CHICAGO,IL,60608,1703,153,COOK,17031,41.86038273,-87.69255798,1,144,KG,8,9
-87.73012738,41.85589828,9803,1.70993E+11,MASON ELEM SCHOOL,4217 W 18TH ST,CHICAGO,IL,60623,2325,413,COOK,17031,41.85589828,-87.73012738,1,413,PK,8,-1
-87.44207298,41.63581237,9962,1.80288E+11,BENJAMIN FRANKLIN ELEM SCHOOL,2400 CARDINAL DR,EAST CHICAGO,IN,46312,3199,-999,LAKE,18089,41.63581237,-87.44207298,N,-1,5,7,-1
-87.76397153,41.70102708,17202,1.70999E+11,RIDGE LAWN ELEMENTARY SCHOOL,5757 105TH ST,CHICAGO RIDGE,IL,60415,2087,597,COOK,17031,41.70102708,-87.76397153,1,563,PK,5,34
-87.65241923,41.71948606,17562,1.70993E+11,GREEN  W ELEM SCHOOL,1150 W 96TH ST,CHICAGO,IL,60643,1461,344,COOK,17031,41.71948606,-87.65241923,1,329,PK,8,15
-87.70002428,41.87076183,17685,1.70993E+11,MANLEY CAREER ACADEMY HIGH SCHOOL,2935 W POLK ST,CHICAGO,IL,60612,3904,360,COOK,17031,41.87076183,-87.70002428,3,332,9,12,28
-87.73552876,41.94745358,17723,1.70993E+11,SCHURZ HIGH SCHOOL,3601 N MILWAUKEE AVE,CHICAGO,IL,60641,3033,2426,COOK,17031,41.94745358,-87.73552876,3,2283,9,12,143
-87.67131846,42.02086843,17964,1.70993E+11,GALE ELEM COMMUNITY ACADEMY,1631 W JONQUIL TER,CHICAGO,IL,60626,1103,415,COOK,17031,42.02086843,-87.67131847,1,387,PK,8,28
-87.642814,41.695075,15443,1.70993E+11,MAGIC JOHNSON - ROSELAND HS,7037 S STONY ISLAND AVE,CHICAGO,IL,60649,1905,-999,COOK,17031,41.695075,-87.642814,N,-1,9,12,-1
-87.64809429,41.70234001,15524,1.70993E+11,MOUNT VERNON ELEM SCHOOL,10540 S MORGAN ST,CHICAGO,IL,60643,3098,301,COOK,17031,41.70234001,-87.64809429,1,287,PK,8,14
-87.66763386,41.78252039,15604,1.70993E+11,EARLE ELEM SCHOOL,2040 W 62ND ST,CHICAGO,IL,60636,2153,537,COOK,17031,41.78252039,-87.66763387,1,508,PK,8,29
-87.75709713,41.97204989,15728,1.70993E+11,BEAUBIEN ELEM SCHOOL,5025 N LARAMIE AVE,CHICAGO,IL,60630,2326,1195,COOK,17031,41.97204989,-87.75709713,1,1140,PK,8,55
-87.77213597,41.69525568,15801,1.70999E+11,RIDGE CENTRAL ELEM SCHOOL,10800 LYMAN AVE,CHICAGO RIDGE,IL,60415,2250,527,COOK,17031,41.69525568,-87.77213597,1,491,PK,5,36
-87.75253775,41.90927525,15850,1.70141E+11,HORIZON SCIENCE ACAD-BELMONT,5035 W NORTH AVE,CHICAGO,IL,60639,4565,388,COOK,17031,41.90927525,-87.75253775,1,361,KG,6,27
-87.82975852,41.94790802,10605,1.70993E+11,CANTY ELEM SCHOOL,3740 N PANAMA AVE,CHICAGO,IL,60634,2021,841,COOK,17031,41.94790802,-87.82975852,1,796,PK,8,45
-87.7078159,41.87991083,10724,1.70993E+11,FARADAY ELEM SCHOOL,3250 W MONROE ST,CHICAGO,IL,60624,2919,372,COOK,17031,41.87991083,-87.7078159,1,353,PK,8,19
-87.81240455,41.97855677,10844,1.70993E+11,ORIOLE PARK ELEM SCHOOL,5424 N OKETO AVE,CHICAGO,IL,60656,1747,722,COOK,17031,41.97855677,-87.81240455,1,685,PK,8,37
-87.73891453,41.97293883,10963,1.70993E+11,PALMER ELEM SCHOOL,5051 N KENNETH AVE,CHICAGO,IL,60630,2620,929,COOK,17031,41.97293883,-87.73891453,1,880,PK,8,49
-87.76629304,41.98000682,8085,1.70993E+11,FARNSWORTH ELEM SCHOOL,5414 N LINDER AVE,CHICAGO,IL,60630,1329,619,COOK,17031,41.98000682,-87.76629304,1,581,PK,8,38
-87.69697246,41.69745843,8124,1.70993E+11,KELLER ELEM GIFTED MAGNET SCHOOL,3020 W 108TH ST,CHICAGO,IL,60655,2112,258,COOK,17031,41.69745843,-87.69697246,1,244,1,8,14
-87.72058295,41.74859811,8168,1.70993E+11,BOGAN HIGH SCHOOL,3939 W 79TH ST,CHICAGO,IL,60652,2301,1011,COOK,17031,41.74859811,-87.72058295,3,948,9,12,63
-87.75611506,41.89949794,8169,1.70993E+11,HAY ELEM COMMUNITY ACADEMY,1018 N LARAMIE AVE,CHICAGO,IL,60651,2930,562,COOK,17031,41.89949794,-87.75611506,1,536,PK,8,26
-87.85425678,42.31532095,8244,1.70011E+11,HOWARD A YEAGER ELEM SCH,1811 MORROW AVE,NORTH CHICAGO,IL,60064,3223,309,LAKE,17097,42.31532095,-87.85425678,1,289,3,5,20
-87.64189987,41.50187489,8367,1.70996E+11,WASHINGTON-MCKINLEY ELEM SCH,25 W 16TH PL,CHICAGO HEIGHTS,IL,60411,3475,656,COOK,17031,41.50187489,-87.64189987,1,599,KG,8,57
-87.60700247,41.76079941,8484,1.70993E+11,TANNER ELEM SCHOOL,7350 S EVANS AVE,CHICAGO,IL,60619,1990,419,COOK,17031,41.76079941,-87.60700247,1,396,PK,8,23
-87.54977948,41.74494248,8524,1.70993E+11,EPIC ACADEMY HIGH SCHOOL,8255 S HOUSTON AVE,CHICAGO,IL,60617,2191,453,COOK,17031,41.74494248,-87.54977948,3,422,9,12,31
-87.61983444,41.82712169,8686,1.70993E+11,WELLS PREPARATORY ELEM ACADEMY,249 E 37TH ST,CHICAGO,IL,60653,1001,479,COOK,17031,41.82712169,-87.61983444,1,454,PK,8,25
-87.55356063,41.66235689,8767,1.70993E+11,GRISSOM ELEM SCHOOL,12810 S ESCANABA AVE,CHICAGO,IL,60633,1298,354,COOK,17031,41.66235689,-87.55356063,1,337,PK,8,17
-87.73040115,41.88386813,8844,1.70993E+11,TILTON ELEM SCHOOL,223 N KEELER AVE,CHICAGO,IL,60624,2209,389,COOK,17031,41.88386813,-87.73040115,1,365,PK,8,24
-87.65850709,41.98920613,23128,1.70993E+11,SWIFT ELEM SPECIALTY SCHOOL,5900 N WINTHROP AVE,CHICAGO,IL,60660,3520,745,COOK,17031,41.98920613,-87.65850709,1,703,PK,8,42
-87.68317023,41.8769134,23129,1.70993E+11,CRANE MEDICAL PREP HS,2245 W JACKSON BLVD,CHICAGO,IL,60612,2910,351,COOK,17031,41.8769134,-87.68317023,4,330,9,10,21
-87.78432501,41.93560738,23283,1.70993E+11,STEINMETZ COLLEGE PREP HS,3030 N MOBILE AVE,CHICAGO,IL,60634,4041,1773,COOK,17031,41.93560738,-87.78432501,3,1678,9,12,95
-87.60539624,41.80442456,23926,1.70993E+11,REAVIS ELEM MATH & SCI SPEC SCHL,834 E 50TH ST,CHICAGO,IL,60615,2620,259,COOK,17031,41.80442456,-87.60539624,1,242,PK,8,17
-87.6814352,41.86767128,18285,1.70993E+11,JEFFERSON ALT HIGH SCHOOL,1100 S HAMILTON AVE,CHICAGO,IL,60612,4207,273,COOK,17031,41.86767128,-87.68143521,3,273,7,12,-1
-87.69933426,41.88331875,18442,1.70993E+11,URBAN PREP CHTR ACAD WEST CAMPUS HS,1326 W 14TH PL,CHICAGO,IL,60608,2106,427,COOK,17031,41.88331875,-87.69933426,3,412,9,12,15
-87.85318235,42.32803196,18768,1.70011E+11,NORTH CHICAGO COMMUNITY HIGH SCH,1717 17TH ST,NORTH CHICAGO,IL,60064,2052,822,LAKE,17097,42.32803196,-87.85318235,3,770,9,12,52
-87.86272647,42.32604943,18885,1.70011E+11,A J KATZENMAIER ELEM SCHOOL,1829 KENNEDY DR,NORTH CHICAGO,IL,60064,2335,395,LAKE,17097,42.32604943,-87.86272647,1,371,3,5,24
-87.66291388,41.90008396,24288,1.70993E+11,NOBLE STREET CHARTER SCHOOLS,1 N STATE ST FL 7TH,CHICAGO,IL,60602,3302,10803,COOK,17031,41.90008396,-87.66291388,4,10195,6,12,608
-87.66851879,42.00419019,24362,1.70993E+11,KILMER ELEM SCHOOL,6700 N GREENVIEW AVE,CHICAGO,IL,60626,4208,821,COOK,17031,42.00419019,-87.66851879,1,772,PK,8,49
-88.17391713,41.88375385,24562,1.74155E+11,INDIAN KNOLL ELEM SCHOOL,N645 INDIAN KNOLL RD,WEST CHICAGO,IL,60185,2424,437,DUPAGE,17043,41.88375385,-88.17391713,1,411,KG,5,26
-87.64952379,41.51631737,24646,1.70996E+11,HIGHLAND SCHOOL,828 WILLOW DR,CHICAGO HEIGHTS,IL,60411,2169,196,COOK,17031,41.51631737,-87.64952379,1,196,PK,PK,-1
-87.62505465,41.79899411,24763,1.70993E+11,BEASLEY ELEM MAGNET ACADEMIC CTR,5255 S STATE ST,CHICAGO,IL,60609,6303,1467,COOK,17031,41.79899411,-87.62505465,1,1409,PK,8,58
-87.760985,41.95737658,26202,1.70993E+11,PORTAGE PARK ELEM SCHOOL,5330 W BERTEAU AVE,CHICAGO,IL,60641,1398,1075,COOK,17031,41.95737658,-87.760985,1,1017,PK,8,58
-87.61761156,41.75227709,26203,1.70993E+11,RUGGLES ELEM SCHOOL,7831 S PRAIRIE AVE,CHICAGO,IL,60619,2893,433,COOK,17031,41.75227709,-87.61761156,1,409,PK,8,24
-87.63956707,41.73497462,26246,1.70993E+11,RYDER ELEM MATH & SCI SPEC SCHOOL,8716 S WALLACE ST,CHICAGO,IL,60620,2124,401,COOK,17031,41.73497462,-87.63956707,1,375,PK,8,26
-87.61854193,41.83600881,26321,1.70993E+11,PERSHING ELEM HUMANITIES MAGNET,3200 S CALUMET AVE,CHICAGO,IL,60616,4866,550,COOK,17031,41.83600881,-87.61854193,1,517,PK,8,33
-87.64600878,41.92958447,26569,1.70993E+11,ALCOTT ELEM SCHOOL,2625 N ORCHARD ST,CHICAGO,IL,60614,1573,565,COOK,17031,41.92958447,-87.64600878,1,565,PK,8,-1
-87.70945015,41.97093744,29487,1.70993E+11,EDISON ELEM REGIONAL GIFTED CNTR,4929 N SAWYER AVE,CHICAGO,IL,60625,5008,292,COOK,17031,41.97093744,-87.70945015,1,277,KG,8,15
-87.70091239,41.98435477,29683,1.70993E+11,JAMIESON ELEM SCHOOL,5650 N MOZART ST,CHICAGO,IL,60659,4823,934,COOK,17031,41.98435477,-87.70091239,1,888,PK,8,46
-87.45404575,41.62872925,29926,1.80005E+11,EAST CHICAGO URBAN ENTERPRISE ACAD,1402 E CHICAGO AVE,EAST CHICAGO,IN,46312,NOT AVAILABLE,443,LAKE,18089,41.62872925,-87.45404575,1,427,KG,8,16
-87.63377603,41.84979195,21085,1.70993E+11,HAINES ELEM SCHOOL,247 W 23RD PL,CHICAGO,IL,60616,1907,680,COOK,17031,41.84979195,-87.63377603,1,644,PK,8,36
-87.66955,41.754814,21086,1.70993E+11,GOODE STEM ACADEMY HS,7651 S HOMAN AVE,CHICAGO,IL,60652,1525,682,COOK,17031,41.754814,-87.66955,4,643,9,11,39
-87.70952365,41.86152727,21163,1.70993E+11,KIPP ASCEND PRIMARY CHARTER,1440 S CHRISTIANA AVE,CHICAGO,IL,60623,1734,110,COOK,17031,41.86152727,-87.70952365,1,108,KG,KG,2
-87.67442976,41.91579271,21283,1.70993E+11,DRUMMOND ELEM SCHOOL,1845 W CORTLAND ST,CHICAGO,IL,60622,1036,363,COOK,17031,41.91579271,-87.67442976,1,343,PK,8,20
-87.64684956,41.95676419,22044,1.70993E+11,DISNEY ELEM MAGNET SCHOOL,4140 N MARINE DR,CHICAGO,IL,60613,2311,1734,COOK,17031,41.95676419,-87.64684956,1,1650,PK,8,84
-87.61894047,41.83041434,22045,1.70993E+11,CHICAGO MILITARY ACADEMY HS,3519 S GILES AVE,CHICAGO,IL,60653,1105,416,COOK,17031,41.83041434,-87.61894047,3,395,9,12,21
-87.61693241,41.77972593,22482,1.70993E+11,DULLES ELEM SCHOOL,6311 S CALUMET AVE,CHICAGO,IL,60637,3198,804,COOK,17031,41.77972593,-87.61693241,1,767,PK,8,37
-87.762818,41.872834,22561,1.70993E+11,PLATO LEARNING ACAD  ELEM SCHOOL,5545 W HARRISON ST,CHICAGO,IL,60644,5367,508,COOK,17031,41.872834,-87.762818,1,487,KG,8,21
-87.763265,41.884734,22644,1.70993E+11,VOISE ACADEMY HIGH SCHOOL,231 N PINE AVE,CHICAGO,IL,60644,2333,268,COOK,17031,41.884734,-87.763265,3,251,9,12,17
-87.78078787,41.79020638,31166,1.70993E+11,KENNEDY HIGH SCHOOL,6325 W 56TH ST,CHICAGO,IL,60638,2539,1639,COOK,17031,41.79020638,-87.78078787,3,1542,9,12,97
-87.68359546,41.85282299,31442,1.70993E+11,PICKARD ELEM SCHOOL,2301 W 21ST PL,CHICAGO,IL,60608,3809,605,COOK,17031,41.85282299,-87.68359546,1,576,PK,8,29
-87.64110968,41.77677097,31488,1.70993E+11,KERSHAW ELEM SCHOOL,6450 S LOWE AVE,CHICAGO,IL,60621,2706,284,COOK,17031,41.77677097,-87.64110968,1,267,PK,8,17
-87.66368617,41.87826954,31562,1.70993E+11,YOUNG MAGNET HIGH SCHOOL,211 S LAFLIN ST,CHICAGO,IL,60607,5305,2321,COOK,17031,41.87826954,-87.66368617,3,2205,7,12,116
-87.65350977,41.86527588,31563,1.70993E+11,SMYTH  J ELEM SCHOOL,1059 W 13TH ST,CHICAGO,IL,60608,1526,476,COOK,17031,41.86527588,-87.65350977,1,446,PK,8,30
-87.64386435,41.51477637,31607,1.70642E+11,BLOOM HIGH SCHOOL,101 W 10TH ST,CHICAGO HEIGHTS,IL,60411,2100,1748,COOK,17031,41.51477637,-87.64386435,3,1673,9,12,75
