"B19301B_001E","B19301B_001M","GEO_ID","NAME"
"Estimate!!Per capita income in the past 12 months (in 2020 inflation-adjusted dollars)","Margin of Error!!Per capita income in the past 12 months (in 2020 inflation-adjusted dollars)","id","Geographic Area Name"
"19141","23691","1400000US17031803611","Census Tract 8036.11, Cook County, Illinois"
"14168","7824","1400000US17031803612","Census Tract 8036.12, Cook County, Illinois"
"-","**","1400000US17031803613","Census Tract 8036.13, Cook County, Illinois"
"null","null","1400000US17031803614","Census Tract 8036.14, Cook County, Illinois"
"null","null","1400000US17031803615","Census Tract 8036.15, Cook County, Illinois"
"null","null","1400000US17031803616","Census Tract 8036.16, Cook County, Illinois"
"null","null","1400000US17031803701","Census Tract 8037.01, Cook County, Illinois"
"null","null","1400000US17031803702","Census Tract 8037.02, Cook County, Illinois"
"45924","26393","1400000US17031803800","Census Tract 8038, Cook County, Illinois"
"36596","22608","1400000US17031803901","Census Tract 8039.01, Cook County, Illinois"
"88038","47668","1400000US17031803902","Census Tract 8039.02, Cook County, Illinois"
"58510","17395","1400000US17031804000","Census Tract 8040, Cook County, Illinois"
"71269","46571","1400000US17031804102","Census Tract 8041.02, Cook County, Illinois"
"21862","20863","1400000US17031804104","Census Tract 8041.04, Cook County, Illinois"
"null","null","1400000US17031804105","Census Tract 8041.05, Cook County, Illinois"
"null","null","1400000US17031804106","Census Tract 8041.06, Cook County, Illinois"
"41746","27127","1400000US17031804108","Census Tract 8041.08, Cook County, Illinois"
"11893","18961","1400000US17031804109","Census Tract 8041.09, Cook County, Illinois"
"null","null","1400000US17031804202","Census Tract 8042.02, Cook County, Illinois"
"-","**","1400000US17031804203","Census Tract 8042.03, Cook County, Illinois"
"13568","14406","1400000US17031804204","Census Tract 8042.04, Cook County, Illinois"
"27293","12636","1400000US17031804305","Census Tract 8043.05, Cook County, Illinois"
"33018","32709","1400000US17031804306","Census Tract 8043.06, Cook County, Illinois"
"28209","21716","1400000US17031804308","Census Tract 8043.08, Cook County, Illinois"
"18136","13155","1400000US17031804309","Census Tract 8043.09, Cook County, Illinois"
"-","**","1400000US17031804312","Census Tract 8043.12, Cook County, Illinois"
"77525","24864","1400000US17031804313","Census Tract 8043.13, Cook County, Illinois"
"-","**","1400000US17031804314","Census Tract 8043.14, Cook County, Illinois"
"-","**","1400000US17031804315","Census Tract 8043.15, Cook County, Illinois"
"null","null","1400000US17031804316","Census Tract 8043.16, Cook County, Illinois"
"28496","16627","1400000US17031804403","Census Tract 8044.03, Cook County, Illinois"
"19460","9445","1400000US17031804404","Census Tract 8044.04, Cook County, Illinois"
"18023","6254","1400000US17031804405","Census Tract 8044.05, Cook County, Illinois"
"41968","10117","1400000US17031804406","Census Tract 8044.06, Cook County, Illinois"
"18223","28071","1400000US17031804505","Census Tract 8045.05, Cook County, Illinois"
"49371","39142","1400000US17031804506","Census Tract 8045.06, Cook County, Illinois"
"5887","11128","1400000US17031804508","Census Tract 8045.08, Cook County, Illinois"
"11723","11738","1400000US17031804509","Census Tract 8045.09, Cook County, Illinois"
"15169","11024","1400000US17031804510","Census Tract 8045.10, Cook County, Illinois"
"15166","3459","1400000US17031804511","Census Tract 8045.11, Cook County, Illinois"
"68521","35376","1400000US17031804512","Census Tract 8045.12, Cook County, Illinois"
"24442","39209","1400000US17031804513","Census Tract 8045.13, Cook County, Illinois"
"null","null","1400000US17031804514","Census Tract 8045.14, Cook County, Illinois"
"24921","9533","1400000US17031804603","Census Tract 8046.03, Cook County, Illinois"
"30472","10424","1400000US17031804606","Census Tract 8046.06, Cook County, Illinois"
"null","null","1400000US17031804607","Census Tract 8046.07, Cook County, Illinois"
"35948","37915","1400000US17031804608","Census Tract 8046.08, Cook County, Illinois"
"133075","123271","1400000US17031804609","Census Tract 8046.09, Cook County, Illinois"
"null","null","1400000US17031804610","Census Tract 8046.10, Cook County, Illinois"
"27226","7909","1400000US17031804611","Census Tract 8046.11, Cook County, Illinois"
"24148","13288","1400000US17031804701","Census Tract 8047.01, Cook County, Illinois"
"19322","5445","1400000US17031804705","Census Tract 8047.05, Cook County, Illinois"
"23613","18048","1400000US17031804706","Census Tract 8047.06, Cook County, Illinois"
"22595","16623","1400000US17031804709","Census Tract 8047.09, Cook County, Illinois"
"40713","7246","1400000US17031804710","Census Tract 8047.10, Cook County, Illinois"
"16790","6144","1400000US17031804711","Census Tract 8047.11, Cook County, Illinois"
"21752","11007","1400000US17031804712","Census Tract 8047.12, Cook County, Illinois"
"26683","13083","1400000US17031804713","Census Tract 8047.13, Cook County, Illinois"
"-","**","1400000US17031804714","Census Tract 8047.14, Cook County, Illinois"
"29971","23532","1400000US17031804715","Census Tract 8047.15, Cook County, Illinois"
"20507","8724","1400000US17031804716","Census Tract 8047.16, Cook County, Illinois"
"20597","15692","1400000US17031804803","Census Tract 8048.03, Cook County, Illinois"
"36185","16813","1400000US17031804804","Census Tract 8048.04, Cook County, Illinois"
"44474","25043","1400000US17031804805","Census Tract 8048.05, Cook County, Illinois"
"21688","3441","1400000US17031804806","Census Tract 8048.06, Cook County, Illinois"
"50995","42046","1400000US17031804807","Census Tract 8048.07, Cook County, Illinois"
"null","null","1400000US17031804808","Census Tract 8048.08, Cook County, Illinois"
"62829","28862","1400000US17031804809","Census Tract 8048.09, Cook County, Illinois"
"47189","25194","1400000US17031804810","Census Tract 8048.10, Cook County, Illinois"
"null","null","1400000US17031804901","Census Tract 8049.01, Cook County, Illinois"
"null","null","1400000US17031804902","Census Tract 8049.02, Cook County, Illinois"
"-","**","1400000US17031805001","Census Tract 8050.01, Cook County, Illinois"
"28554","5160","1400000US17031805002","Census Tract 8050.02, Cook County, Illinois"
"38293","22717","1400000US17031805105","Census Tract 8051.05, Cook County, Illinois"
"114190","105695","1400000US17031805106","Census Tract 8051.06, Cook County, Illinois"
"25388","8551","1400000US17031805107","Census Tract 8051.07, Cook County, Illinois"
"23607","11486","1400000US17031805108","Census Tract 8051.08, Cook County, Illinois"
"null","null","1400000US17031805109","Census Tract 8051.09, Cook County, Illinois"
"null","null","1400000US17031805110","Census Tract 8051.10, Cook County, Illinois"
"16483","17241","1400000US17031805111","Census Tract 8051.11, Cook County, Illinois"
"null","null","1400000US17031805112","Census Tract 8051.12, Cook County, Illinois"
"15632","11600","1400000US17031805201","Census Tract 8052.01, Cook County, Illinois"
"46122","16203","1400000US17031805202","Census Tract 8052.02, Cook County, Illinois"
"12353","3114","1400000US17031805301","Census Tract 8053.01, Cook County, Illinois"
"null","null","1400000US17031805302","Census Tract 8053.02, Cook County, Illinois"
"null","null","1400000US17031805401","Census Tract 8054.01, Cook County, Illinois"
"33239","1894","1400000US17031805402","Census Tract 8054.02, Cook County, Illinois"
"55235","23007","1400000US17031805501","Census Tract 8055.01, Cook County, Illinois"
"null","null","1400000US17031805502","Census Tract 8055.02, Cook County, Illinois"
"58137","59775","1400000US17031805600","Census Tract 8056, Cook County, Illinois"
"-","**","1400000US17031805701","Census Tract 8057.01, Cook County, Illinois"
"-","**","1400000US17031805702","Census Tract 8057.02, Cook County, Illinois"
"null","null","1400000US17031805801","Census Tract 8058.01, Cook County, Illinois"
"7244","6829","1400000US17031805802","Census Tract 8058.02, Cook County, Illinois"
"37103","30838","1400000US17031805901","Census Tract 8059.01, Cook County, Illinois"
"11372","8744","1400000US17031805902","Census Tract 8059.02, Cook County, Illinois"
"32805","15280","1400000US17031806001","Census Tract 8060.01, Cook County, Illinois"
"18430","10780","1400000US17031806002","Census Tract 8060.02, Cook County, Illinois"
"38396","17238","1400000US17031806004","Census Tract 8060.04, Cook County, Illinois"
"null","null","1400000US17031806005","Census Tract 8060.05, Cook County, Illinois"
"null","null","1400000US17031806006","Census Tract 8060.06, Cook County, Illinois"
"33165","18140","1400000US17031806102","Census Tract 8061.02, Cook County, Illinois"
"null","null","1400000US17031806103","Census Tract 8061.03, Cook County, Illinois"
"25466","8253","1400000US17031806104","Census Tract 8061.04, Cook County, Illinois"
"32611","10376","1400000US17031806201","Census Tract 8062.01, Cook County, Illinois"
"22362","12181","1400000US17031806202","Census Tract 8062.02, Cook County, Illinois"
"25383","12032","1400000US17031806300","Census Tract 8063, Cook County, Illinois"
"-","**","1400000US17031806400","Census Tract 8064, Cook County, Illinois"
"5833","3443","1400000US17031806501","Census Tract 8065.01, Cook County, Illinois"
"15324","1196","1400000US17031806502","Census Tract 8065.02, Cook County, Illinois"
"null","null","1400000US17031806600","Census Tract 8066, Cook County, Illinois"
"21388","10967","1400000US17031806700","Census Tract 8067, Cook County, Illinois"
"34501","18333","1400000US17031806801","Census Tract 8068.01, Cook County, Illinois"
"26731","19675","1400000US17031806802","Census Tract 8068.02, Cook County, Illinois"
"75367","92092","1400000US17031806900","Census Tract 8069, Cook County, Illinois"
"16056","11964","1400000US17031807000","Census Tract 8070, Cook County, Illinois"
"31708","19349","1400000US17031807100","Census Tract 8071, Cook County, Illinois"
"55425","40645","1400000US17031807200","Census Tract 8072, Cook County, Illinois"
"24395","7756","1400000US17031807300","Census Tract 8073, Cook County, Illinois"
"31862","8912","1400000US17031807400","Census Tract 8074, Cook County, Illinois"
"44553","17297","1400000US17031807500","Census Tract 8075, Cook County, Illinois"
"37131","8901","1400000US17031807600","Census Tract 8076, Cook County, Illinois"
"22740","24149","1400000US17031807700","Census Tract 8077, Cook County, Illinois"
"24669","13948","1400000US17031807800","Census Tract 8078, Cook County, Illinois"
"7936","1944","1400000US17031807900","Census Tract 8079, Cook County, Illinois"
"119400","30965","1400000US17031808001","Census Tract 8080.01, Cook County, Illinois"
"34187","23108","1400000US17031808002","Census Tract 8080.02, Cook County, Illinois"
"6570","4778","1400000US17031808100","Census Tract 8081, Cook County, Illinois"
"null","null","1400000US17031808200","Census Tract 8082, Cook County, Illinois"
"8818","13633","1400000US17031808301","Census Tract 8083.01, Cook County, Illinois"
"50434","14503","1400000US17031808302","Census Tract 8083.02, Cook County, Illinois"
"51182","7970","1400000US17031808400","Census Tract 8084, Cook County, Illinois"
"15002","4450","1400000US17031808500","Census Tract 8085, Cook County, Illinois"
"null","null","1400000US17031808600","Census Tract 8086, Cook County, Illinois"
"3218","1024","1400000US17031808702","Census Tract 8087.02, Cook County, Illinois"
"96049","107335","1400000US17031808800","Census Tract 8088, Cook County, Illinois"
"-","**","1400000US17031808900","Census Tract 8089, Cook County, Illinois"
"31467","18137","1400000US17031809000","Census Tract 8090, Cook County, Illinois"
"24915","11181","1400000US17031809100","Census Tract 8091, Cook County, Illinois"
"19997","2988","1400000US17031809200","Census Tract 8092, Cook County, Illinois"
"16535","10112","1400000US17031809300","Census Tract 8093, Cook County, Illinois"
"16743","19839","1400000US17031809401","Census Tract 8094.01, Cook County, Illinois"
"58402","38107","1400000US17031809402","Census Tract 8094.02, Cook County, Illinois"
"37373","18227","1400000US17031809500","Census Tract 8095, Cook County, Illinois"
"28868","5806","1400000US17031809600","Census Tract 8096, Cook County, Illinois"
"32568","7498","1400000US17031809700","Census Tract 8097, Cook County, Illinois"
"15964","14304","1400000US17031809800","Census Tract 8098, Cook County, Illinois"
"22938","8587","1400000US17031809900","Census Tract 8099, Cook County, Illinois"
"163416","161300","1400000US17031810000","Census Tract 8100, Cook County, Illinois"
"29985","11257","1400000US17031810100","Census Tract 8101, Cook County, Illinois"
"23080","4805","1400000US17031810200","Census Tract 8102, Cook County, Illinois"
"24829","6610","1400000US17031810301","Census Tract 8103.01, Cook County, Illinois"
"29728","7355","1400000US17031810302","Census Tract 8103.02, Cook County, Illinois"
"40918","8796","1400000US17031810400","Census Tract 8104, Cook County, Illinois"
"5225","7690","1400000US17031810501","Census Tract 8105.01, Cook County, Illinois"
"7763","3009","1400000US17031810502","Census Tract 8105.02, Cook County, Illinois"
"61077","19196","1400000US17031810600","Census Tract 8106, Cook County, Illinois"
"-","**","1400000US17031810701","Census Tract 8107.01, Cook County, Illinois"
"17502","16234","1400000US17031810702","Census Tract 8107.02, Cook County, Illinois"
"23916","6498","1400000US17031810800","Census Tract 8108, Cook County, Illinois"
"30889","20720","1400000US17031810900","Census Tract 8109, Cook County, Illinois"
"null","null","1400000US17031811000","Census Tract 8110, Cook County, Illinois"
"null","null","1400000US17031811100","Census Tract 8111, Cook County, Illinois"
"-","**","1400000US17031811200","Census Tract 8112, Cook County, Illinois"
"41821","13063","1400000US17031811301","Census Tract 8113.01, Cook County, Illinois"
"13788","4827","1400000US17031811302","Census Tract 8113.02, Cook County, Illinois"
"9515","11116","1400000US17031811401","Census Tract 8114.01, Cook County, Illinois"
"null","null","1400000US17031811402","Census Tract 8114.02, Cook County, Illinois"
"-","**","1400000US17031811500","Census Tract 8115, Cook County, Illinois"
"null","null","1400000US17031811600","Census Tract 8116, Cook County, Illinois"
"36934","9905","1400000US17031811701","Census Tract 8117.01, Cook County, Illinois"
"22825","6982","1400000US17031811702","Census Tract 8117.02, Cook County, Illinois"
"15873","10901","1400000US17031811800","Census Tract 8118, Cook County, Illinois"
"51512","16660","1400000US17031811900","Census Tract 8119, Cook County, Illinois"
"112823","100149","1400000US17031812000","Census Tract 8120, Cook County, Illinois"
"41091","4120","1400000US17031812100","Census Tract 8121, Cook County, Illinois"
"93249","41188","1400000US17031812200","Census Tract 8122, Cook County, Illinois"
"58571","17787","1400000US17031812301","Census Tract 8123.01, Cook County, Illinois"
"43708","14113","1400000US17031812302","Census Tract 8123.02, Cook County, Illinois"
"166443","158820","1400000US17031812400","Census Tract 8124, Cook County, Illinois"
"35596","24086","1400000US17031812500","Census Tract 8125, Cook County, Illinois"
"35704","7932","1400000US17031812600","Census Tract 8126, Cook County, Illinois"
"27932","11022","1400000US17031812700","Census Tract 8127, Cook County, Illinois"
"32787","12909","1400000US17031812801","Census Tract 8128.01, Cook County, Illinois"
"34464","11399","1400000US17031812802","Census Tract 8128.02, Cook County, Illinois"
"45907","17707","1400000US17031812900","Census Tract 8129, Cook County, Illinois"
"43620","11964","1400000US17031813000","Census Tract 8130, Cook County, Illinois"
"55238","30039","1400000US17031813100","Census Tract 8131, Cook County, Illinois"
"36336","11656","1400000US17031813200","Census Tract 8132, Cook County, Illinois"
"14814","20376","1400000US17031813301","Census Tract 8133.01, Cook County, Illinois"
"30087","14620","1400000US17031813302","Census Tract 8133.02, Cook County, Illinois"
"12607","8462","1400000US17031813400","Census Tract 8134, Cook County, Illinois"
"21316","5086","1400000US17031813500","Census Tract 8135, Cook County, Illinois"
"null","null","1400000US17031813600","Census Tract 8136, Cook County, Illinois"
"120821","114062","1400000US17031813701","Census Tract 8137.01, Cook County, Illinois"
"18044","5958","1400000US17031813702","Census Tract 8137.02, Cook County, Illinois"
"null","null","1400000US17031813801","Census Tract 8138.01, Cook County, Illinois"
"null","null","1400000US17031813802","Census Tract 8138.02, Cook County, Illinois"
"13963","10291","1400000US17031813900","Census Tract 8139, Cook County, Illinois"
"8566","727","1400000US17031814000","Census Tract 8140, Cook County, Illinois"
"10020","7550","1400000US17031814100","Census Tract 8141, Cook County, Illinois"
"15049","9046","1400000US17031814200","Census Tract 8142, Cook County, Illinois"
"null","null","1400000US17031814300","Census Tract 8143, Cook County, Illinois"
"null","null","1400000US17031814400","Census Tract 8144, Cook County, Illinois"
"12086","4196","1400000US17031814500","Census Tract 8145, Cook County, Illinois"
"26798","8714","1400000US17031814600","Census Tract 8146, Cook County, Illinois"
"16978","8341","1400000US17031814700","Census Tract 8147, Cook County, Illinois"
"26052","6265","1400000US17031814800","Census Tract 8148, Cook County, Illinois"
"18549","4941","1400000US17031814900","Census Tract 8149, Cook County, Illinois"
"21142","7765","1400000US17031815000","Census Tract 8150, Cook County, Illinois"
"11328","12569","1400000US17031815100","Census Tract 8151, Cook County, Illinois"
"18780","8762","1400000US17031815200","Census Tract 8152, Cook County, Illinois"
"115383","62844","1400000US17031815300","Census Tract 8153, Cook County, Illinois"
"34689","12995","1400000US17031815400","Census Tract 8154, Cook County, Illinois"
"22592","15952","1400000US17031815500","Census Tract 8155, Cook County, Illinois"
"26764","4220","1400000US17031815600","Census Tract 8156, Cook County, Illinois"
"null","null","1400000US17031815701","Census Tract 8157.01, Cook County, Illinois"
"null","null","1400000US17031815702","Census Tract 8157.02, Cook County, Illinois"
"null","null","1400000US17031815800","Census Tract 8158, Cook County, Illinois"
"33224","6674","1400000US17031815900","Census Tract 8159, Cook County, Illinois"
"32959","8293","1400000US17031816000","Census Tract 8160, Cook County, Illinois"
"34401","6391","1400000US17031816100","Census Tract 8161, Cook County, Illinois"
"27260","7647","1400000US17031816200","Census Tract 8162, Cook County, Illinois"
"5925","4824","1400000US17031816300","Census Tract 8163, Cook County, Illinois"
"11357","2516","1400000US17031816401","Census Tract 8164.01, Cook County, Illinois"
"null","null","1400000US17031816402","Census Tract 8164.02, Cook County, Illinois"
"11108","2744","1400000US17031816500","Census Tract 8165, Cook County, Illinois"
"33811","27514","1400000US17031816600","Census Tract 8166, Cook County, Illinois"
"40959","25206","1400000US17031816700","Census Tract 8167, Cook County, Illinois"
"36917","9681","1400000US17031816800","Census Tract 8168, Cook County, Illinois"
"27545","4222","1400000US17031816900","Census Tract 8169, Cook County, Illinois"
"27550","2777","1400000US17031817000","Census Tract 8170, Cook County, Illinois"
"25559","7478","1400000US17031817101","Census Tract 8171.01, Cook County, Illinois"
"39315","16330","1400000US17031817102","Census Tract 8171.02, Cook County, Illinois"
"22873","4303","1400000US17031817200","Census Tract 8172, Cook County, Illinois"
"18297","4600","1400000US17031817300","Census Tract 8173, Cook County, Illinois"
"23356","8323","1400000US17031817400","Census Tract 8174, Cook County, Illinois"
"23636","5012","1400000US17031817500","Census Tract 8175, Cook County, Illinois"
"30095","12426","1400000US17031817600","Census Tract 8176, Cook County, Illinois"
"26542","3872","1400000US17031817700","Census Tract 8177, Cook County, Illinois"
"30928","5172","1400000US17031817900","Census Tract 8179, Cook County, Illinois"
"26391","4660","1400000US17031818000","Census Tract 8180, Cook County, Illinois"
"41862","12910","1400000US17031818100","Census Tract 8181, Cook County, Illinois"
"36762","4115","1400000US17031818200","Census Tract 8182, Cook County, Illinois"
"23970","4224","1400000US17031818300","Census Tract 8183, Cook County, Illinois"
"34664","8006","1400000US17031818401","Census Tract 8184.01, Cook County, Illinois"
"33936","6608","1400000US17031818402","Census Tract 8184.02, Cook County, Illinois"
"27996","6054","1400000US17031818500","Census Tract 8185, Cook County, Illinois"
"22650","10095","1400000US17031818600","Census Tract 8186, Cook County, Illinois"
"23384","15001","1400000US17031818700","Census Tract 8187, Cook County, Illinois"
"43043","23368","1400000US17031818800","Census Tract 8188, Cook County, Illinois"
"57855","34942","1400000US17031818900","Census Tract 8189, Cook County, Illinois"
"null","null","1400000US17031819000","Census Tract 8190, Cook County, Illinois"
"21339","4494","1400000US17031819100","Census Tract 8191, Cook County, Illinois"
"30512","15348","1400000US17031819200","Census Tract 8192, Cook County, Illinois"
"36678","5666","1400000US17031819300","Census Tract 8193, Cook County, Illinois"
"16521","1866","1400000US17031819400","Census Tract 8194, Cook County, Illinois"
"16961","7983","1400000US17031819500","Census Tract 8195, Cook County, Illinois"
"14778","7855","1400000US17031819600","Census Tract 8196, Cook County, Illinois"
"null","null","1400000US17031819700","Census Tract 8197, Cook County, Illinois"
"11326","5745","1400000US17031819801","Census Tract 8198.01, Cook County, Illinois"
"null","null","1400000US17031819802","Census Tract 8198.02, Cook County, Illinois"
"null","null","1400000US17031819900","Census Tract 8199, Cook County, Illinois"
"null","null","1400000US17031820000","Census Tract 8200, Cook County, Illinois"
"57321","62893","1400000US17031820101","Census Tract 8201.01, Cook County, Illinois"
"34393","24299","1400000US17031820103","Census Tract 8201.03, Cook County, Illinois"
"37214","11874","1400000US17031820104","Census Tract 8201.04, Cook County, Illinois"
"15410","8793","1400000US17031820202","Census Tract 8202.02, Cook County, Illinois"
"null","null","1400000US17031820203","Census Tract 8202.03, Cook County, Illinois"
"-","**","1400000US17031820204","Census Tract 8202.04, Cook County, Illinois"
"39944","2872","1400000US17031820300","Census Tract 8203, Cook County, Illinois"
"24539","11787","1400000US17031820400","Census Tract 8204, Cook County, Illinois"
"32791","6075","1400000US17031820501","Census Tract 8205.01, Cook County, Illinois"
"25111","21462","1400000US17031820502","Census Tract 8205.02, Cook County, Illinois"
"34703","16918","1400000US17031820603","Census Tract 8206.03, Cook County, Illinois"
"-","**","1400000US17031820604","Census Tract 8206.04, Cook County, Illinois"
"21797","3958","1400000US17031820605","Census Tract 8206.05, Cook County, Illinois"
"21959","25202","1400000US17031820606","Census Tract 8206.06, Cook County, Illinois"
"15722","11192","1400000US17031820700","Census Tract 8207, Cook County, Illinois"
"47811","7455","1400000US17031820800","Census Tract 8208, Cook County, Illinois"
"8100","3025","1400000US17031820901","Census Tract 8209.01, Cook County, Illinois"
"15122","13622","1400000US17031820902","Census Tract 8209.02, Cook County, Illinois"
"14371","3700","1400000US17031821001","Census Tract 8210.01, Cook County, Illinois"
"27244","10046","1400000US17031821002","Census Tract 8210.02, Cook County, Illinois"
"6788","4899","1400000US17031821101","Census Tract 8211.01, Cook County, Illinois"
"36907","26142","1400000US17031821102","Census Tract 8211.02, Cook County, Illinois"
"24137","6909","1400000US17031821200","Census Tract 8212, Cook County, Illinois"
"24600","6010","1400000US17031821300","Census Tract 8213, Cook County, Illinois"
"24508","5459","1400000US17031821401","Census Tract 8214.01, Cook County, Illinois"
"29610","5205","1400000US17031821402","Census Tract 8214.02, Cook County, Illinois"
"16616","3765","1400000US17031821500","Census Tract 8215, Cook County, Illinois"
"32266","4708","1400000US17031821600","Census Tract 8216, Cook County, Illinois"
"23821","6956","1400000US17031821700","Census Tract 8217, Cook County, Illinois"
"33017","6639","1400000US17031821800","Census Tract 8218, Cook County, Illinois"
"28584","4130","1400000US17031821900","Census Tract 8219, Cook County, Illinois"
"30646","4685","1400000US17031822000","Census Tract 8220, Cook County, Illinois"
"25386","15554","1400000US17031822101","Census Tract 8221.01, Cook County, Illinois"
"42680","11555","1400000US17031822102","Census Tract 8221.02, Cook County, Illinois"
"null","null","1400000US17031822200","Census Tract 8222, Cook County, Illinois"
"-","**","1400000US17031822301","Census Tract 8223.01, Cook County, Illinois"
"25021","6710","1400000US17031822302","Census Tract 8223.02, Cook County, Illinois"
"34662","17951","1400000US17031822400","Census Tract 8224, Cook County, Illinois"
"24125","12814","1400000US17031822500","Census Tract 8225, Cook County, Illinois"
"32954","22278","1400000US17031822601","Census Tract 8226.01, Cook County, Illinois"
"40051","20404","1400000US17031822602","Census Tract 8226.02, Cook County, Illinois"
"25862","5574","1400000US17031822701","Census Tract 8227.01, Cook County, Illinois"
"21618","5688","1400000US17031822702","Census Tract 8227.02, Cook County, Illinois"
"46512","15522","1400000US17031822801","Census Tract 8228.01, Cook County, Illinois"
"27347","16118","1400000US17031822802","Census Tract 8228.02, Cook County, Illinois"
"75543","44441","1400000US17031822900","Census Tract 8229, Cook County, Illinois"
"44042","14729","1400000US17031823001","Census Tract 8230.01, Cook County, Illinois"
"27185","10611","1400000US17031823002","Census Tract 8230.02, Cook County, Illinois"
"16082","9712","1400000US17031823101","Census Tract 8231.01, Cook County, Illinois"
"18842","8644","1400000US17031823102","Census Tract 8231.02, Cook County, Illinois"
"23821","9329","1400000US17031823200","Census Tract 8232, Cook County, Illinois"
"28786","4888","1400000US17031823302","Census Tract 8233.02, Cook County, Illinois"
"31002","13759","1400000US17031823303","Census Tract 8233.03, Cook County, Illinois"
"29219","12472","1400000US17031823304","Census Tract 8233.04, Cook County, Illinois"
"18812","6705","1400000US17031823400","Census Tract 8234, Cook County, Illinois"
"21464","7123","1400000US17031823500","Census Tract 8235, Cook County, Illinois"
"28089","12155","1400000US17031823602","Census Tract 8236.02, Cook County, Illinois"
"17209","6989","1400000US17031823603","Census Tract 8236.03, Cook County, Illinois"
"null","null","1400000US17031823604","Census Tract 8236.04, Cook County, Illinois"
"20909","8715","1400000US17031823605","Census Tract 8236.05, Cook County, Illinois"
"35128","10032","1400000US17031823702","Census Tract 8237.02, Cook County, Illinois"
"27792","11530","1400000US17031823703","Census Tract 8237.03, Cook County, Illinois"
"14006","6774","1400000US17031823704","Census Tract 8237.04, Cook County, Illinois"
"39092","23417","1400000US17031823705","Census Tract 8237.05, Cook County, Illinois"
"65701","19118","1400000US17031823801","Census Tract 8238.01, Cook County, Illinois"
"25817","16640","1400000US17031823803","Census Tract 8238.03, Cook County, Illinois"
"26537","21434","1400000US17031823805","Census Tract 8238.05, Cook County, Illinois"
"22130","8260","1400000US17031823806","Census Tract 8238.06, Cook County, Illinois"
"7904","8100","1400000US17031823901","Census Tract 8239.01, Cook County, Illinois"
"28017","16879","1400000US17031823903","Census Tract 8239.03, Cook County, Illinois"
"null","null","1400000US17031823904","Census Tract 8239.04, Cook County, Illinois"
"null","null","1400000US17031824003","Census Tract 8240.03, Cook County, Illinois"
"1551","2527","1400000US17031824004","Census Tract 8240.04, Cook County, Illinois"
"null","null","1400000US17031824005","Census Tract 8240.05, Cook County, Illinois"
"null","null","1400000US17031824006","Census Tract 8240.06, Cook County, Illinois"
"37754","7871","1400000US17031824105","Census Tract 8241.05, Cook County, Illinois"
"62857","26302","1400000US17031824106","Census Tract 8241.06, Cook County, Illinois"
"32230","16179","1400000US17031824107","Census Tract 8241.07, Cook County, Illinois"
"32952","26150","1400000US17031824113","Census Tract 8241.13, Cook County, Illinois"
"42583","21782","1400000US17031824114","Census Tract 8241.14, Cook County, Illinois"
"13506","5515","1400000US17031824115","Census Tract 8241.15, Cook County, Illinois"
"61577","33891","1400000US17031824116","Census Tract 8241.16, Cook County, Illinois"
"67427","8971","1400000US17031824119","Census Tract 8241.19, Cook County, Illinois"
"null","null","1400000US17031824121","Census Tract 8241.21, Cook County, Illinois"
"17830","5414","1400000US17031824122","Census Tract 8241.22, Cook County, Illinois"
"26283","3841","1400000US17031824123","Census Tract 8241.23, Cook County, Illinois"
"17106","14701","1400000US17031824124","Census Tract 8241.24, Cook County, Illinois"
"null","null","1400000US17031824125","Census Tract 8241.25, Cook County, Illinois"
"null","null","1400000US17031824126","Census Tract 8241.26, Cook County, Illinois"
"null","null","1400000US17031824127","Census Tract 8241.27, Cook County, Illinois"
"64305","16753","1400000US17031824128","Census Tract 8241.28, Cook County, Illinois"
"9779","7828","1400000US17031824129","Census Tract 8241.29, Cook County, Illinois"
"16898","2866","1400000US17031824300","Census Tract 8243, Cook County, Illinois"
"21046","5634","1400000US17031824400","Census Tract 8244, Cook County, Illinois"
"35039","15968","1400000US17031824503","Census Tract 8245.03, Cook County, Illinois"
"20538","15829","1400000US17031824505","Census Tract 8245.05, Cook County, Illinois"
"22107","32111","1400000US17031824507","Census Tract 8245.07, Cook County, Illinois"
"36736","7917","1400000US17031824508","Census Tract 8245.08, Cook County, Illinois"
"null","null","1400000US17031824509","Census Tract 8245.09, Cook County, Illinois"
"22266","7161","1400000US17031824601","Census Tract 8246.01, Cook County, Illinois"
"38043","14765","1400000US17031824602","Census Tract 8246.02, Cook County, Illinois"
"20803","12115","1400000US17031824701","Census Tract 8247.01, Cook County, Illinois"
"15519","8030","1400000US17031824702","Census Tract 8247.02, Cook County, Illinois"
"20722","12426","1400000US17031824800","Census Tract 8248, Cook County, Illinois"
"21687","10439","1400000US17031824900","Census Tract 8249, Cook County, Illinois"
"46145","11468","1400000US17031825000","Census Tract 8250, Cook County, Illinois"
"34949","8156","1400000US17031825200","Census Tract 8252, Cook County, Illinois"
"49755","28090","1400000US17031825302","Census Tract 8253.02, Cook County, Illinois"
"23840","6407","1400000US17031825303","Census Tract 8253.03, Cook County, Illinois"
"-","**","1400000US17031825304","Census Tract 8253.04, Cook County, Illinois"
"26501","9538","1400000US17031825400","Census Tract 8254, Cook County, Illinois"
"27947","3935","1400000US17031825501","Census Tract 8255.01, Cook County, Illinois"
